,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 18:09:00,1.2666666666666666,-15.28888888888889,-10.844444444444445,2.0444444444444443,-4.511111111111111,0.9111111111111111,-9.822222222222223,-0.5333333333333333,1.8444444444444446,6.2,26.622222222222224,12.422222222222222
2020-09-23 18:10:00,1.0666666666666667,-15.28888888888889,-10.777777777777779,1.9111111111111112,-4.4,0.8444444444444444,-9.822222222222223,-0.6222222222222222,1.9111111111111112,6.066666666666666,26.68888888888889,12.266666666666667
2020-09-23 18:11:00,0.8444444444444444,-15.311111111111112,-10.666666666666666,1.8,-4.266666666666667,0.7777777777777778,-9.8,-0.7111111111111111,2.022222222222222,5.955555555555556,26.77777777777778,12.133333333333333
2020-09-23 18:12:00,0.6222222222222222,-15.311111111111112,-10.533333333333333,1.7333333333333334,-4.133333333333334,0.7111111111111111,-9.822222222222223,-0.8,2.111111111111111,5.888888888888889,26.844444444444445,12.0
2020-09-23 18:13:00,0.4,-15.28888888888889,-10.4,1.711111111111111,-3.9555555555555557,0.6,-9.8,-0.8888888888888888,2.1777777777777776,5.866666666666666,26.88888888888889,11.88888888888889
2020-09-23 18:14:00,0.2,-15.28888888888889,-10.311111111111112,1.6666666666666667,-3.8222222222222224,0.4666666666666667,-9.8,-1.0,2.2666666666666666,5.844444444444444,26.955555555555556,11.8
2020-09-23 18:15:00,0.0,-15.311111111111112,-10.177777777777777,1.6444444444444444,-3.6666666666666665,0.28888888888888886,-9.755555555555556,-1.1111111111111112,2.3333333333333335,5.822222222222222,27.022222222222222,11.71111111111111
2020-09-23 18:16:00,-0.15555555555555556,-15.333333333333334,-10.066666666666666,1.6444444444444444,-3.511111111111111,0.08888888888888889,-9.733333333333333,-1.2666666666666666,2.422222222222222,5.822222222222222,27.066666666666666,11.644444444444444
2020-09-23 18:17:00,-0.3333333333333333,-15.333333333333334,-9.933333333333334,1.6444444444444444,-3.4,-0.13333333333333333,-9.71111111111111,-1.4,2.466666666666667,5.822222222222222,27.08888888888889,11.577777777777778
2020-09-23 18:18:00,-0.5111111111111111,-15.333333333333334,-9.822222222222223,1.6444444444444444,-3.2888888888888888,-0.35555555555555557,-9.688888888888888,-1.488888888888889,2.466666666666667,5.8,27.11111111111111,11.466666666666667
2020-09-23 18:19:00,-0.6444444444444445,-15.311111111111112,-9.71111111111111,1.6444444444444444,-3.2222222222222223,-0.5555555555555556,-9.666666666666666,-1.5555555555555556,2.511111111111111,5.7555555555555555,27.177777777777777,11.333333333333334
2020-09-23 18:20:00,-0.7333333333333333,-15.244444444444444,-9.577777777777778,1.6444444444444444,-3.1555555555555554,-0.7777777777777778,-9.644444444444444,-1.6222222222222222,2.5555555555555554,5.7555555555555555,27.244444444444444,11.2
2020-09-23 18:21:00,-0.8,-15.133333333333333,-9.488888888888889,1.6666666666666667,-3.1333333333333333,-1.0,-9.577777777777778,-1.6444444444444444,2.6,5.777777777777778,27.288888888888888,11.088888888888889
2020-09-23 18:22:00,-0.8666666666666667,-15.0,-9.377777777777778,1.7333333333333334,-3.088888888888889,-1.2222222222222223,-9.511111111111111,-1.6444444444444444,2.6,5.844444444444444,27.333333333333332,11.022222222222222
2020-09-23 18:23:00,-0.9111111111111111,-14.911111111111111,-9.28888888888889,1.8222222222222222,-3.0444444444444443,-1.4222222222222223,-9.422222222222222,-1.6222222222222222,2.6,5.888888888888889,27.42222222222222,10.933333333333334
2020-09-23 18:24:00,-1.0,-14.8,-9.222222222222221,1.9333333333333333,-3.0,-1.6222222222222222,-9.28888888888889,-1.6222222222222222,2.6444444444444444,5.888888888888889,27.488888888888887,10.866666666666667
2020-09-23 18:25:00,-1.0888888888888888,-14.71111111111111,-9.2,2.0444444444444443,-3.0,-1.8666666666666667,-9.177777777777777,-1.6222222222222222,2.688888888888889,5.911111111111111,27.511111111111113,10.844444444444445
2020-09-23 18:26:00,-1.1333333333333333,-14.6,-9.133333333333333,2.1555555555555554,-2.9555555555555557,-2.088888888888889,-9.044444444444444,-1.6666666666666667,2.7111111111111112,5.933333333333334,27.511111111111113,10.777777777777779
2020-09-23 18:27:00,-1.1333333333333333,-14.511111111111111,-9.044444444444444,2.2666666666666666,-2.933333333333333,-2.2888888888888888,-8.933333333333334,-1.711111111111111,2.7333333333333334,5.955555555555556,27.466666666666665,10.688888888888888
2020-09-23 18:28:00,-1.1333333333333333,-14.377777777777778,-8.933333333333334,2.3333333333333335,-2.9555555555555557,-2.533333333333333,-8.8,-1.7777777777777777,2.7777777777777777,5.977777777777778,27.4,10.6
2020-09-23 18:29:00,-1.1555555555555554,-14.244444444444444,-8.822222222222223,2.422222222222222,-3.0,-2.7555555555555555,-8.688888888888888,-1.8888888888888888,2.8,5.977777777777778,27.31111111111111,10.511111111111111
2020-09-23 18:30:00,-1.1555555555555554,-14.066666666666666,-8.688888888888888,2.511111111111111,-3.022222222222222,-2.9555555555555557,-8.533333333333333,-2.022222222222222,2.8666666666666667,5.955555555555556,27.2,10.444444444444445
2020-09-23 18:31:00,-1.1777777777777778,-13.88888888888889,-8.6,2.6,-3.066666666666667,-3.1555555555555554,-8.4,-2.1777777777777776,2.9555555555555557,5.955555555555556,27.08888888888889,10.333333333333334
2020-09-23 18:32:00,-1.2222222222222223,-13.688888888888888,-8.511111111111111,2.7111111111111112,-3.1333333333333333,-3.4,-8.266666666666667,-2.311111111111111,3.0444444444444443,5.955555555555556,27.0,10.2
2020-09-23 18:33:00,-1.2222222222222223,-13.488888888888889,-8.422222222222222,2.8222222222222224,-3.2,-3.6666666666666665,-8.11111111111111,-2.466666666666667,3.088888888888889,5.955555555555556,26.933333333333334,10.044444444444444
2020-09-23 18:34:00,-1.2666666666666666,-13.28888888888889,-8.311111111111112,2.911111111111111,-3.2444444444444445,-3.933333333333333,-7.977777777777778,-2.577777777777778,3.088888888888889,6.0,26.91111111111111,9.88888888888889
2020-09-23 18:35:00,-1.3333333333333333,-13.066666666666666,-8.244444444444444,3.022222222222222,-3.2666666666666666,-4.222222222222222,-7.8,-2.688888888888889,3.0444444444444443,6.0,26.91111111111111,9.755555555555556
2020-09-23 18:36:00,-1.4,-12.844444444444445,-8.177777777777777,3.111111111111111,-3.2444444444444445,-4.511111111111111,-7.644444444444445,-2.8,3.022222222222222,6.0,26.933333333333334,9.622222222222222
2020-09-23 18:37:00,-1.4666666666666666,-12.622222222222222,-8.11111111111111,3.2,-3.2222222222222223,-4.8,-7.466666666666667,-2.933333333333333,2.977777777777778,6.022222222222222,27.0,9.488888888888889
2020-09-23 18:38:00,-1.5777777777777777,-12.377777777777778,-8.044444444444444,3.2888888888888888,-3.1777777777777776,-5.111111111111111,-7.311111111111111,-3.066666666666667,2.933333333333333,6.066666666666666,27.044444444444444,9.4
2020-09-23 18:39:00,-1.6444444444444444,-12.155555555555555,-7.977777777777778,3.3333333333333335,-3.088888888888889,-5.4222222222222225,-7.133333333333334,-3.2,2.888888888888889,6.111111111111111,27.066666666666666,9.311111111111112
2020-09-23 18:40:00,-1.7333333333333334,-11.933333333333334,-7.911111111111111,3.422222222222222,-3.022222222222222,-5.711111111111111,-6.955555555555556,-3.3333333333333335,2.8222222222222224,6.177777777777778,27.066666666666666,9.222222222222221
2020-09-23 18:41:00,-1.8444444444444446,-11.755555555555556,-7.844444444444444,3.511111111111111,-2.9555555555555557,-5.977777777777778,-6.8,-3.466666666666667,2.7333333333333334,6.222222222222222,27.066666666666666,9.177777777777777
2020-09-23 18:42:00,-1.9111111111111112,-11.6,-7.7555555555555555,3.6222222222222222,-2.8666666666666667,-6.222222222222222,-6.644444444444445,-3.6,2.6666666666666665,6.311111111111111,27.066666666666666,9.133333333333333
2020-09-23 18:43:00,-1.9777777777777779,-11.4,-7.644444444444445,3.7111111111111112,-2.7777777777777777,-6.466666666666667,-6.488888888888889,-3.7111111111111112,2.6444444444444444,6.4,27.066666666666666,9.11111111111111
2020-09-23 18:44:00,-2.022222222222222,-11.244444444444444,-7.511111111111111,3.8,-2.688888888888889,-6.711111111111111,-6.355555555555555,-3.8222222222222224,2.6444444444444444,6.488888888888889,27.044444444444444,9.11111111111111
2020-09-23 18:45:00,-2.0444444444444443,-11.11111111111111,-7.355555555555555,3.911111111111111,-2.6222222222222222,-6.933333333333334,-6.2444444444444445,-3.9555555555555557,2.6444444444444444,6.5777777777777775,26.977777777777778,9.088888888888889
2020-09-23 18:46:00,-2.066666666666667,-10.955555555555556,-7.177777777777778,4.022222222222222,-2.577777777777778,-7.155555555555556,-6.111111111111111,-4.088888888888889,2.6444444444444444,6.666666666666667,26.88888888888889,9.066666666666666
2020-09-23 18:47:00,-2.066666666666667,-10.777777777777779,-6.977777777777778,4.133333333333334,-2.488888888888889,-7.333333333333333,-6.0,-4.177777777777778,2.6444444444444444,6.733333333333333,26.8,9.044444444444444
2020-09-23 18:48:00,-2.066666666666667,-10.644444444444444,-6.8,4.288888888888889,-2.422222222222222,-7.555555555555555,-5.911111111111111,-4.2444444444444445,2.6444444444444444,6.8,26.733333333333334,9.022222222222222
2020-09-23 18:49:00,-2.0444444444444443,-10.488888888888889,-6.622222222222222,4.444444444444445,-2.3555555555555556,-7.777777777777778,-5.822222222222222,-4.266666666666667,2.6444444444444444,6.888888888888889,26.68888888888889,9.022222222222222
2020-09-23 18:50:00,-2.022222222222222,-10.333333333333334,-6.466666666666667,4.5777777777777775,-2.3333333333333335,-8.0,-5.777777777777778,-4.288888888888889,2.6222222222222222,6.933333333333334,26.622222222222224,9.022222222222222
2020-09-23 18:51:00,-2.0,-10.2,-6.288888888888889,4.711111111111111,-2.311111111111111,-8.244444444444444,-5.733333333333333,-4.355555555555555,2.6222222222222222,6.977777777777778,26.555555555555557,9.044444444444444
2020-09-23 18:52:00,-1.9777777777777779,-10.11111111111111,-6.088888888888889,4.822222222222222,-2.3333333333333335,-8.466666666666667,-5.733333333333333,-4.466666666666667,2.6222222222222222,7.0,26.511111111111113,9.066666666666666
2020-09-23 18:53:00,-1.9111111111111112,-10.0,-5.888888888888889,4.933333333333334,-2.3777777777777778,-8.71111111111111,-5.733333333333333,-4.5777777777777775,2.6444444444444444,6.977777777777778,26.511111111111113,9.044444444444444
2020-09-23 18:54:00,-1.8888888888888888,-9.866666666666667,-5.733333333333333,5.022222222222222,-2.4444444444444446,-8.977777777777778,-5.688888888888889,-4.688888888888889,2.6666666666666665,6.977777777777778,26.555555555555557,9.022222222222222
2020-09-23 18:55:00,-1.8222222222222222,-9.733333333333333,-5.5777777777777775,5.111111111111111,-2.466666666666667,-9.2,-5.666666666666667,-4.7555555555555555,2.688888888888889,7.0,26.555555555555557,9.0
2020-09-23 18:56:00,-1.7333333333333334,-9.622222222222222,-5.466666666666667,5.177777777777778,-2.511111111111111,-9.422222222222222,-5.688888888888889,-4.822222222222222,2.7111111111111112,6.977777777777778,26.511111111111113,8.955555555555556
2020-09-23 18:57:00,-1.6,-9.511111111111111,-5.377777777777778,5.2,-2.511111111111111,-9.688888888888888,-5.688888888888889,-4.911111111111111,2.7333333333333334,6.911111111111111,26.444444444444443,8.933333333333334
2020-09-23 18:58:00,-1.4222222222222223,-9.4,-5.333333333333333,5.222222222222222,-2.5555555555555554,-9.911111111111111,-5.733333333333333,-5.0,2.8,6.844444444444444,26.4,8.88888888888889
2020-09-23 18:59:00,-1.2444444444444445,-9.311111111111112,-5.2444444444444445,5.222222222222222,-2.5555555555555554,-10.11111111111111,-5.7555555555555555,-5.088888888888889,2.888888888888889,6.7555555555555555,26.355555555555554,8.866666666666667
2020-09-23 19:00:00,-1.0888888888888888,-9.2,-5.2,5.222222222222222,-2.577777777777778,-10.266666666666667,-5.822222222222222,-5.155555555555556,2.977777777777778,6.666666666666667,26.266666666666666,8.844444444444445
2020-09-23 19:01:00,-0.9333333333333333,-9.11111111111111,-5.111111111111111,5.222222222222222,-2.6222222222222222,-10.422222222222222,-5.888888888888889,-5.222222222222222,3.0444444444444443,6.533333333333333,26.2,8.8
2020-09-23 19:02:00,-0.7777777777777778,-9.044444444444444,-5.0,5.2,-2.6666666666666665,-10.577777777777778,-5.977777777777778,-5.333333333333333,3.111111111111111,6.4222222222222225,26.11111111111111,8.8
2020-09-23 19:03:00,-0.6444444444444445,-8.977777777777778,-4.888888888888889,5.133333333333334,-2.7555555555555555,-10.755555555555556,-6.088888888888889,-5.444444444444445,3.1777777777777776,6.333333333333333,26.0,8.8
2020-09-23 19:04:00,-0.5333333333333333,-8.911111111111111,-4.8,5.066666666666666,-2.8,-10.933333333333334,-6.177777777777778,-5.5777777777777775,3.2444444444444445,6.2444444444444445,25.866666666666667,8.844444444444445
2020-09-23 19:05:00,-0.4222222222222222,-8.844444444444445,-4.733333333333333,5.044444444444444,-2.8444444444444446,-11.11111111111111,-6.266666666666667,-5.688888888888889,3.2888888888888888,6.155555555555556,25.755555555555556,8.88888888888889
2020-09-23 19:06:00,-0.3111111111111111,-8.822222222222223,-4.666666666666667,5.022222222222222,-2.8666666666666667,-11.244444444444444,-6.4,-5.822222222222222,3.3333333333333335,6.044444444444444,25.644444444444446,8.88888888888889
2020-09-23 19:07:00,-0.2222222222222222,-8.822222222222223,-4.622222222222222,4.955555555555556,-2.911111111111111,-11.333333333333334,-6.533333333333333,-5.977777777777778,3.4,5.888888888888889,25.533333333333335,8.88888888888889
2020-09-23 19:08:00,-0.1111111111111111,-8.777777777777779,-4.533333333333333,4.866666666666666,-2.9555555555555557,-11.422222222222222,-6.666666666666667,-6.177777777777778,3.466666666666667,5.7555555555555555,25.4,8.933333333333334
2020-09-23 19:09:00,0.0,-8.755555555555556,-4.4222222222222225,4.8,-2.9555555555555557,-11.488888888888889,-6.8,-6.4,3.488888888888889,5.622222222222222,25.31111111111111,8.977777777777778
2020-09-23 19:10:00,0.06666666666666667,-8.71111111111111,-4.311111111111111,4.7555555555555555,-2.933333333333333,-11.511111111111111,-6.933333333333334,-6.622222222222222,3.511111111111111,5.511111111111111,25.266666666666666,9.022222222222222
2020-09-23 19:11:00,0.13333333333333333,-8.688888888888888,-4.2,4.711111111111111,-2.911111111111111,-11.555555555555555,-7.066666666666666,-6.8,3.533333333333333,5.4222222222222225,25.244444444444444,9.088888888888889
2020-09-23 19:12:00,0.15555555555555556,-8.666666666666666,-4.111111111111111,4.666666666666667,-2.888888888888889,-11.622222222222222,-7.155555555555556,-7.0,3.5555555555555554,5.311111111111111,25.266666666666666,9.177777777777777
2020-09-23 19:13:00,0.15555555555555556,-8.644444444444444,-4.022222222222222,4.666666666666667,-2.8444444444444446,-11.644444444444444,-7.266666666666667,-7.177777777777778,3.5555555555555554,5.177777777777778,25.288888888888888,9.222222222222221
2020-09-23 19:14:00,0.13333333333333333,-8.6,-3.977777777777778,4.644444444444445,-2.8,-11.71111111111111,-7.4,-7.355555555555555,3.5555555555555554,5.066666666666666,25.31111111111111,9.28888888888889
2020-09-23 19:15:00,0.1111111111111111,-8.555555555555555,-3.933333333333333,4.622222222222222,-2.7777777777777777,-11.822222222222223,-7.5777777777777775,-7.488888888888889,3.5555555555555554,4.977777777777778,25.355555555555554,9.355555555555556
2020-09-23 19:16:00,0.13333333333333333,-8.533333333333333,-3.8444444444444446,4.5777777777777775,-2.7555555555555555,-11.933333333333334,-7.711111111111111,-7.6,3.533333333333333,4.911111111111111,25.377777777777776,9.444444444444445
2020-09-23 19:17:00,0.17777777777777778,-8.511111111111111,-3.7777777777777777,4.555555555555555,-2.7333333333333334,-12.044444444444444,-7.888888888888889,-7.711111111111111,3.466666666666667,4.866666666666666,25.377777777777776,9.555555555555555
2020-09-23 19:18:00,0.17777777777777778,-8.488888888888889,-3.7333333333333334,4.533333333333333,-2.7111111111111112,-12.177777777777777,-8.11111111111111,-7.844444444444444,3.4444444444444446,4.822222222222222,25.377777777777776,9.666666666666666
2020-09-23 19:19:00,0.17777777777777778,-8.444444444444445,-3.6666666666666665,4.488888888888889,-2.688888888888889,-12.28888888888889,-8.333333333333334,-7.977777777777778,3.422222222222222,4.733333333333333,25.355555555555554,9.777777777777779
2020-09-23 19:20:00,0.17777777777777778,-8.422222222222222,-3.6,4.444444444444445,-2.6666666666666665,-12.377777777777778,-8.577777777777778,-8.11111111111111,3.4444444444444446,4.644444444444445,25.31111111111111,9.866666666666667
2020-09-23 19:21:00,0.15555555555555556,-8.444444444444445,-3.533333333333333,4.4,-2.6444444444444444,-12.466666666666667,-8.777777777777779,-8.222222222222221,3.4444444444444446,4.555555555555555,25.244444444444444,9.933333333333334
2020-09-23 19:22:00,0.13333333333333333,-8.488888888888889,-3.488888888888889,4.355555555555555,-2.6444444444444444,-12.577777777777778,-8.977777777777778,-8.28888888888889,3.422222222222222,4.488888888888889,25.155555555555555,9.977777777777778
2020-09-23 19:23:00,0.1111111111111111,-8.511111111111111,-3.422222222222222,4.288888888888889,-2.6222222222222222,-12.688888888888888,-9.177777777777777,-8.311111111111112,3.4,4.377777777777778,25.066666666666666,9.977777777777778
2020-09-23 19:24:00,0.044444444444444446,-8.533333333333333,-3.4,4.222222222222222,-2.6444444444444444,-12.8,-9.422222222222222,-8.333333333333334,3.4,4.266666666666667,25.022222222222222,9.955555555555556
2020-09-23 19:25:00,-0.044444444444444446,-8.6,-3.3555555555555556,4.155555555555556,-2.6444444444444444,-12.88888888888889,-9.644444444444444,-8.311111111111112,3.4,4.133333333333334,25.0,9.933333333333334
2020-09-23 19:26:00,-0.08888888888888889,-8.644444444444444,-3.3555555555555556,4.044444444444444,-2.6444444444444444,-12.977777777777778,-9.866666666666667,-8.311111111111112,3.4,4.0,24.933333333333334,9.866666666666667
2020-09-23 19:27:00,-0.17777777777777778,-8.644444444444444,-3.3777777777777778,3.9555555555555557,-2.6222222222222222,-13.088888888888889,-10.088888888888889,-8.311111111111112,3.3777777777777778,3.8666666666666667,24.88888888888889,9.8
2020-09-23 19:28:00,-0.28888888888888886,-8.644444444444444,-3.4,3.8444444444444446,-2.6222222222222222,-13.2,-10.333333333333334,-8.333333333333334,3.3555555555555556,3.7111111111111112,24.8,9.755555555555556
2020-09-23 19:29:00,-0.4444444444444444,-8.622222222222222,-3.422222222222222,3.7111111111111112,-2.6222222222222222,-13.266666666666667,-10.577777777777778,-8.333333333333334,3.2888888888888888,3.577777777777778,24.711111111111112,9.688888888888888
2020-09-23 19:30:00,-0.6444444444444445,-8.622222222222222,-3.4444444444444446,3.6,-2.6444444444444444,-13.333333333333334,-10.822222222222223,-8.333333333333334,3.2444444444444445,3.466666666666667,24.644444444444446,9.644444444444444
2020-09-23 19:31:00,-0.8222222222222222,-8.6,-3.4444444444444446,3.466666666666667,-2.6444444444444444,-13.422222222222222,-11.088888888888889,-8.377777777777778,3.2222222222222223,3.3555555555555556,24.57777777777778,9.644444444444444
2020-09-23 19:32:00,-1.0222222222222221,-8.6,-3.422222222222222,3.2888888888888888,-2.6666666666666665,-13.555555555555555,-11.311111111111112,-8.466666666666667,3.1555555555555554,3.2666666666666666,24.511111111111113,9.666666666666666
2020-09-23 19:33:00,-1.2,-8.577777777777778,-3.4,3.066666666666667,-2.688888888888889,-13.644444444444444,-11.555555555555555,-8.6,3.1333333333333333,3.1777777777777776,24.42222222222222,9.666666666666666
2020-09-23 19:34:00,-1.4,-8.555555555555555,-3.3555555555555556,2.8666666666666667,-2.7111111111111112,-13.733333333333333,-11.8,-8.733333333333333,3.111111111111111,3.088888888888889,24.355555555555554,9.666666666666666
2020-09-23 19:35:00,-1.5777777777777777,-8.533333333333333,-3.311111111111111,2.6666666666666665,-2.7333333333333334,-13.8,-12.0,-8.866666666666667,3.111111111111111,3.0,24.288888888888888,9.622222222222222
2020-09-23 19:36:00,-1.7555555555555555,-8.488888888888889,-3.2666666666666666,2.488888888888889,-2.7777777777777777,-13.866666666666667,-12.2,-8.977777777777778,3.066666666666667,2.933333333333333,24.22222222222222,9.555555555555555
2020-09-23 19:37:00,-1.8888888888888888,-8.4,-3.2222222222222223,2.3333333333333335,-2.8,-13.911111111111111,-12.4,-9.088888888888889,3.0444444444444443,2.911111111111111,24.133333333333333,9.511111111111111
2020-09-23 19:38:00,-2.022222222222222,-8.311111111111112,-3.2,2.2,-2.8,-13.911111111111111,-12.622222222222222,-9.222222222222221,3.022222222222222,2.911111111111111,24.044444444444444,9.488888888888889
2020-09-23 19:39:00,-2.111111111111111,-8.266666666666667,-3.1555555555555554,2.088888888888889,-2.7555555555555555,-13.911111111111111,-12.88888888888889,-9.355555555555556,3.0,2.933333333333333,23.933333333333334,9.422222222222222
2020-09-23 19:40:00,-2.2222222222222223,-8.244444444444444,-3.1555555555555554,1.9333333333333333,-2.7333333333333334,-13.933333333333334,-13.133333333333333,-9.533333333333333,2.9555555555555557,2.9555555555555557,23.866666666666667,9.4
2020-09-23 19:41:00,-2.3555555555555556,-8.222222222222221,-3.111111111111111,1.7777777777777777,-2.7111111111111112,-13.977777777777778,-13.355555555555556,-9.688888888888888,2.8666666666666667,3.022222222222222,23.822222222222223,9.4
2020-09-23 19:42:00,-2.511111111111111,-8.222222222222221,-3.0444444444444443,1.6444444444444444,-2.688888888888889,-14.022222222222222,-13.6,-9.866666666666667,2.7777777777777777,3.111111111111111,23.822222222222223,9.4
2020-09-23 19:43:00,-2.688888888888889,-8.222222222222221,-2.977777777777778,1.488888888888889,-2.6444444444444444,-14.11111111111111,-13.8,-10.022222222222222,2.688888888888889,3.1555555555555554,23.77777777777778,9.377777777777778
2020-09-23 19:44:00,-2.8444444444444446,-8.177777777777777,-2.933333333333333,1.3555555555555556,-2.6222222222222222,-14.244444444444444,-14.0,-10.177777777777777,2.5555555555555554,3.2444444444444445,23.755555555555556,9.311111111111112
2020-09-23 19:45:00,-3.0,-8.133333333333333,-2.8666666666666667,1.2444444444444445,-2.6,-14.377777777777778,-14.2,-10.355555555555556,2.4444444444444446,3.2888888888888888,23.77777777777778,9.2
2020-09-23 19:46:00,-3.2,-8.088888888888889,-2.8222222222222224,1.1333333333333333,-2.533333333333333,-14.466666666666667,-14.377777777777778,-10.533333333333333,2.3555555555555556,3.3333333333333335,23.77777777777778,9.088888888888889
2020-09-23 19:47:00,-3.3777777777777778,-8.044444444444444,-2.8222222222222224,1.0444444444444445,-2.422222222222222,-14.511111111111111,-14.533333333333333,-10.688888888888888,2.2888888888888888,3.3333333333333335,23.77777777777778,8.955555555555556
2020-09-23 19:48:00,-3.577777777777778,-8.022222222222222,-2.8444444444444446,1.0,-2.2888888888888888,-14.577777777777778,-14.688888888888888,-10.844444444444445,2.2222222222222223,3.3333333333333335,23.755555555555556,8.822222222222223
2020-09-23 19:49:00,-3.7777777777777777,-8.0,-2.8444444444444446,0.9777777777777777,-2.2,-14.688888888888888,-14.844444444444445,-10.955555555555556,2.1555555555555554,3.3333333333333335,23.755555555555556,8.666666666666666
2020-09-23 19:50:00,-3.977777777777778,-8.022222222222222,-2.8,0.9333333333333333,-2.1333333333333333,-14.777777777777779,-15.022222222222222,-11.088888888888889,2.088888888888889,3.2888888888888888,23.733333333333334,8.511111111111111
2020-09-23 19:51:00,-4.155555555555556,-8.022222222222222,-2.7555555555555555,0.8888888888888888,-2.0444444444444443,-14.88888888888889,-15.155555555555555,-11.2,2.022222222222222,3.2444444444444445,23.68888888888889,8.4
2020-09-23 19:52:00,-4.311111111111111,-8.022222222222222,-2.688888888888889,0.8666666666666667,-1.9333333333333333,-15.022222222222222,-15.244444444444444,-11.266666666666667,1.9777777777777779,3.2,23.68888888888889,8.28888888888889
2020-09-23 19:53:00,-4.488888888888889,-8.066666666666666,-2.6666666666666665,0.8666666666666667,-1.8222222222222222,-15.133333333333333,-15.355555555555556,-11.311111111111112,1.9555555555555555,3.1333333333333333,23.711111111111112,8.133333333333333
2020-09-23 19:54:00,-4.666666666666667,-8.088888888888889,-2.6666666666666665,0.8222222222222222,-1.711111111111111,-15.266666666666667,-15.466666666666667,-11.333333333333334,1.9777777777777779,3.088888888888889,23.711111111111112,7.955555555555556
2020-09-23 19:55:00,-4.8,-8.088888888888889,-2.6444444444444444,0.7333333333333333,-1.5777777777777777,-15.422222222222222,-15.555555555555555,-11.355555555555556,2.0,3.0444444444444443,23.666666666666668,7.777777777777778
2020-09-23 19:56:00,-4.955555555555556,-8.088888888888889,-2.6444444444444444,0.6666666666666666,-1.4444444444444444,-15.533333333333333,-15.666666666666666,-11.4,2.0444444444444443,2.9555555555555557,23.57777777777778,7.622222222222222
2020-09-23 19:57:00,-5.066666666666666,-8.088888888888889,-2.6222222222222222,0.6222222222222222,-1.3111111111111111,-15.644444444444444,-15.822222222222223,-11.444444444444445,2.066666666666667,2.888888888888889,23.488888888888887,7.444444444444445
2020-09-23 19:58:00,-5.177777777777778,-8.133333333333333,-2.6222222222222222,0.5333333333333333,-1.1777777777777778,-15.755555555555556,-15.955555555555556,-11.466666666666667,2.111111111111111,2.8444444444444446,23.4,7.311111111111111
2020-09-23 19:59:00,-5.266666666666667,-8.177777777777777,-2.577777777777778,0.4444444444444444,-1.0444444444444445,-15.844444444444445,-16.044444444444444,-11.444444444444445,2.1555555555555554,2.7555555555555555,23.31111111111111,7.155555555555556
2020-09-23 20:00:00,-5.333333333333333,-8.244444444444444,-2.511111111111111,0.35555555555555557,-0.9111111111111111,-15.933333333333334,-16.11111111111111,-11.466666666666667,2.1777777777777776,2.6222222222222222,23.177777777777777,6.955555555555556
2020-09-23 20:01:00,-5.444444444444445,-8.28888888888889,-2.4444444444444446,0.3111111111111111,-0.7555555555555555,-15.977777777777778,-16.177777777777777,-11.466666666666667,2.2444444444444445,2.488888888888889,23.044444444444444,6.733333333333333
2020-09-23 20:02:00,-5.533333333333333,-8.311111111111112,-2.3777777777777778,0.26666666666666666,-0.5777777777777777,-16.0,-16.244444444444444,-11.488888888888889,2.311111111111111,2.3555555555555556,22.91111111111111,6.533333333333333
2020-09-23 20:03:00,-5.622222222222222,-8.377777777777778,-2.3333333333333335,0.2222222222222222,-0.37777777777777777,-15.977777777777778,-16.266666666666666,-11.511111111111111,2.3555555555555556,2.2444444444444445,22.77777777777778,6.355555555555555
2020-09-23 20:04:00,-5.688888888888889,-8.466666666666667,-2.311111111111111,0.2222222222222222,-0.2,-15.933333333333334,-16.266666666666666,-11.533333333333333,2.4,2.1555555555555554,22.622222222222224,6.155555555555556
2020-09-23 20:05:00,-5.7555555555555555,-8.555555555555555,-2.2666666666666666,0.2,-0.022222222222222223,-15.911111111111111,-16.288888888888888,-11.533333333333333,2.4444444444444446,2.088888888888889,22.488888888888887,6.0
2020-09-23 20:06:00,-5.777777777777778,-8.6,-2.2444444444444445,0.17777777777777778,0.1111111111111111,-15.88888888888889,-16.355555555555554,-11.555555555555555,2.511111111111111,2.022222222222222,22.377777777777776,5.888888888888889
2020-09-23 20:07:00,-5.8,-8.622222222222222,-2.2222222222222223,0.13333333333333333,0.26666666666666666,-15.866666666666667,-16.4,-11.622222222222222,2.6222222222222222,1.9333333333333333,22.244444444444444,5.8
2020-09-23 20:08:00,-5.777777777777778,-8.666666666666666,-2.1777777777777776,0.13333333333333333,0.37777777777777777,-15.822222222222223,-16.466666666666665,-11.688888888888888,2.7333333333333334,1.8888888888888888,22.133333333333333,5.733333333333333
2020-09-23 20:09:00,-5.711111111111111,-8.733333333333333,-2.088888888888889,0.15555555555555556,0.5333333333333333,-15.755555555555556,-16.533333333333335,-11.777777777777779,2.8222222222222224,1.8666666666666667,22.022222222222222,5.688888888888889
2020-09-23 20:10:00,-5.6,-8.777777777777779,-2.0444444444444443,0.13333333333333333,0.6666666666666666,-15.71111111111111,-16.57777777777778,-11.88888888888889,2.911111111111111,1.8666666666666667,21.933333333333334,5.688888888888889
